submission_date,state,tot_cases,conf_cases,prob_cases,new_case,pnew_case,tot_death,conf_death,prob_death,new_death,pnew_death,created_at,consent_cases,consent_deaths
06/04/2021,NC,995908,852987,142921,613,157,13488,11898,1590,5,1,06/04/2021 12:00:00 AM,Agree,Agree
12/06/2020,AL,269174,225296,43878,2260,403,5625,4737,888,58,10,12/08/2020 12:00:00 AM,Agree,Agree
02/07/2020,AL,0,0,0,0,0,0,0,0,0,0,02/09/2020 12:00:00 AM,Agree,Agree
10/07/2021,AL,802231,602067,200164,1102,294,15574,12103,3471,35,8,10/09/2021 12:00:00 AM,Agree,Agree
07/11/2021,ND,110857,101626,9231,9,-2,1532,,,0,0,07/12/2021 02:22:55 PM,Agree,Not agree
06/20/2020,NC,51488,51477,11,1475,2,1303,1303,0,17,0,06/20/2020 12:00:00 AM,Agree,Agree
06/06/2021,ND,110215,101167,9048,16,9,1516,,,0,0,06/07/2021 02:36:26 PM,Agree,Not agree
06/19/2021,ND,110558,101422,9136,7,0,1523,,,0,0,06/18/2021 01:48:26 PM,Agree,Not agree
11/28/2021,AL,843713,621543,222170,195,51,16375,12716,3659,8,1,11/30/2021 12:00:00 AM,Agree,Agree
07/21/2021,ND,111127,101805,9322,34,19,1538,,,0,0,07/22/2021 03:06:50 PM,Agree,Not agree
11/12/2020,ND,60602,60602,0,1429,0,707,,,10,0,11/13/2020 02:54:34 PM,Agree,Not agree
03/28/2020,AL,794,756,38,117,6,27,24,3,5,0,03/30/2020 12:00:00 AM,Agree,Agree
12/07/2021,NC,1552025,1307273,244752,2668,773,19084,16795,2289,14,0,12/07/2021 12:00:00 AM,Agree,Agree
11/02/2021,ND,149856,127503,22353,649,218,1779,,,5,0,11/03/2021 01:51:46 PM,Agree,Not agree
08/26/2021,ND,116305,105736,10569,283,13,1560,,,4,0,08/27/2021 02:08:03 PM,Agree,Not agree
07/27/2020,AL,81024,78267,2757,1307,86,2144,1948,196,44,7,07/29/2020 12:00:00 AM,Agree,Agree
06/12/2020,ND,3016,3016,0,36,0,74,,,0,0,06/13/2020 05:46:26 PM,Agree,Not agree
10/02/2021,ND,133652,117456,16196,133,-41,1621,,,0,0,10/04/2021 12:47:32 PM,Agree,Not agree
03/13/2020,NC,17,17,0,8,0,1,1,0,1,0,03/13/2020 12:00:00 AM,Agree,Agree
09/04/2020,ND,13334,13334,0,361,0,155,,,5,0,09/05/2020 02:09:45 PM,Agree,Not agree
10/13/2020,AL,166363,147046,19317,869,127,4238,3653,585,21,4,10/15/2020 12:00:00 AM,Agree,Agree
09/21/2021,NC,1355656,1148925,206731,5630,1250,16556,14562,1994,61,6,09/21/2021 12:00:00 AM,Agree,Agree
10/24/2020,NC,258203,247904,10299,2408,262,4479,4393,86,22,1,10/24/2020 12:00:00 AM,Agree,Agree
02/22/2020,AL,0,0,0,0,0,0,0,0,0,0,02/24/2020 12:00:00 AM,Agree,Agree
10/17/2020,AL,171044,150822,20222,967,124,4314,3714,600,17,1,10/19/2020 12:00:00 AM,Agree,Agree
01/24/2021,NC,726043,649056,76987,5293,610,10341,9264,1077,89,21,01/24/2021 12:00:00 AM,Agree,Agree
11/10/2020,NC,297034,282727,14307,2616,473,5084,4947,137,34,5,11/10/2020 12:00:00 AM,Agree,Agree
05/11/2021,NC,976763,838746,138017,1010,312,13235,11679,1556,20,4,05/11/2021 12:00:00 AM,Agree,Agree
09/22/2020,AL,145314,131432,13882,647,140,3862,3361,501,17,5,09/24/2020 12:00:00 AM,Agree,Agree
06/30/2021,AL,548903,423254,125649,283,123,11517,9195,2322,0,0,07/02/2021 12:00:00 AM,Agree,Agree
11/25/2020,ND,76442,76442,0,964,0,897,,,10,0,11/26/2020 02:44:21 PM,Agree,Not agree
12/15/2020,ND,88395,86232,2163,2,0,1170,,,0,0,12/16/2020 02:28:57 PM,Agree,Not agree
05/18/2021,NC,983777,844068,139709,803,232,13321,11750,1571,9,1,05/18/2021 12:00:00 AM,Agree,Agree
01/20/2021,AL,430601,345276,85325,2890,783,8804,7117,1687,85,21,01/22/2021 12:00:00 AM,Agree,Agree
06/10/2021,ND,110386,101292,9094,35,11,1520,,,3,0,06/11/2021 02:20:54 PM,Agree,Not agree
09/08/2021,AL,732634,558193,174441,4415,1685,13960,10888,3072,73,19,09/10/2021 12:00:00 AM,Agree,Agree
10/07/2020,ND,25384,25384,0,527,0,310,,,6,0,10/08/2020 01:56:57 PM,Agree,Not agree
04/24/2021,AL,525439,408971,116468,243,75,11137,8901,2236,13,2,04/26/2021 12:00:00 AM,Agree,Agree
12/30/2020,AL,357230,290949,66281,4574,1164,7116,5859,1257,68,18,01/01/2021 12:00:00 AM,Agree,Agree
11/25/2021,ND,160724,134079,26645,174,-84,1874,,,0,0,11/26/2021 02:12:52 PM,Agree,Not agree
12/11/2020,ND,87590,85532,2058,377,51,1152,,,22,0,12/12/2020 02:59:37 PM,Agree,Not agree
11/16/2020,ND,65967,65967,0,1082,0,769,,,26,0,11/17/2020 02:52:47 PM,Agree,Not agree
12/28/2021,AL,881218,647586,233632,6372,1830,16653,12927,3726,15,3,12/30/2021 12:00:00 AM,Agree,Agree
05/01/2021,ND,107708,99512,8196,69,3,1494,,,0,0,05/02/2021 02:13:07 PM,Agree,Not agree
03/01/2021,NC,857517,749843,107674,1041,214,12325,10901,1424,21,4,03/01/2021 12:00:00 AM,Agree,Agree
05/05/2021,AL,529345,411489,117856,585,259,11215,8957,2258,8,1,05/07/2021 12:00:00 AM,Agree,Agree
05/19/2021,AL,540541,417830,122711,330,134,11326,9046,2280,8,1,05/21/2021 12:00:00 AM,Agree,Agree
02/01/2022,NC,2430556,2051079,379477,8757,1599,20817,18268,2549,60,5,02/02/2022 03:18:51 PM,Agree,Agree
10/03/2021,AL,796966,598783,198183,707,172,15428,11991,3437,38,12,10/05/2021 12:00:00 AM,Agree,Agree
06/09/2020,AL,21806,21479,327,567,12,1007,938,69,16,3,06/11/2020 12:00:00 AM,Agree,Agree
01/13/2022,ND,192239,152867,39372,2813,1398,2046,,,3,0,01/14/2022 02:51:43 PM,Agree,Not agree
10/13/2020,NC,234035,226359,7676,1792,245,4152,4090,62,23,0,10/13/2020 12:00:00 AM,Agree,Agree
06/29/2020,ND,3539,3539,0,44,0,79,,,0,0,06/30/2020 03:27:33 PM,Agree,Not agree
06/05/2020,NC,33372,33368,4,1253,2,1075,1075,0,10,0,06/05/2020 12:00:00 AM,Agree,Agree
05/31/2020,AL,18176,17915,261,513,0,866,809,57,10,0,06/02/2020 12:00:00 AM,Agree,Agree
02/05/2020,ND,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Agree,Not agree
10/25/2020,ND,38241,38241,0,522,0,461,,,5,0,10/26/2020 01:41:41 PM,Agree,Not agree
05/17/2021,AL,539876,417427,122449,372,132,11312,9033,2279,5,1,05/19/2021 12:00:00 AM,Agree,Agree
09/02/2021,ND,118931,107746,11185,440,169,1564,,,2,0,09/03/2021 01:38:30 PM,Agree,Not agree
10/03/2021,NC,1410740,1194740,216000,2943,349,17308,15222,2086,69,5,10/03/2021 12:00:00 AM,Agree,Agree
05/21/2021,ND,109577,100715,8862,68,23,1507,,,0,0,05/22/2021 06:59:37 PM,Agree,Not agree
03/19/2021,ND,101602,95678,5924,88,26,1461,,,1,0,03/20/2021 02:03:21 PM,Agree,Not agree
12/24/2021,ND,171193,140598,30595,0,0,1996,,,0,0,12/25/2021 02:11:33 PM,Agree,Not agree
11/16/2020,NC,315630,299351,16279,2223,132,5302,5146,156,36,2,11/16/2020 12:00:00 AM,Agree,Agree
02/16/2021,AL,482050,381547,100503,955,327,10255,8202,2053,30,9,02/18/2021 12:00:00 AM,Agree,Agree
02/08/2020,AL,0,0,0,0,0,0,0,0,0,0,02/10/2020 12:00:00 AM,Agree,Agree
04/21/2020,AL,5390,5244,146,241,9,265,250,15,9,1,04/23/2020 12:00:00 AM,Agree,Agree
12/20/2021,AL,859120,631405,227715,1398,475,16569,12861,3708,10,0,12/22/2021 12:00:00 AM,Agree,Agree
06/23/2020,ND,3320,3320,0,7,0,78,,,1,0,06/24/2020 03:03:27 PM,Agree,Not agree
11/29/2020,NC,363584,341530,22054,3337,320,5825,5608,217,48,4,11/29/2020 12:00:00 AM,Agree,Agree
04/21/2021,AL,524365,408245,116120,657,148,11113,8881,2232,6,1,04/23/2021 12:00:00 AM,Agree,Agree
06/16/2020,AL,27001,26643,358,548,7,1115,1037,78,22,2,06/18/2020 12:00:00 AM,Agree,Agree
04/11/2020,NC,4227,4227,0,236,0,98,98,0,7,0,04/11/2020 12:00:00 AM,Agree,Agree
10/01/2020,AL,154896,138243,16653,939,123,4002,3470,532,19,4,10/03/2020 12:00:00 AM,Agree,Agree
07/01/2020,NC,66834,66787,47,1870,6,1469,1469,0,22,0,07/01/2020 12:00:00 AM,Agree,Agree
03/02/2021,AL,495832,391621,104211,2669,342,10599,8479,2120,14,2,03/04/2021 12:00:00 AM,Agree,Agree
09/24/2021,AL,783270,589850,193420,2936,1026,14989,11666,3323,58,18,09/26/2021 12:00:00 AM,Agree,Agree
01/14/2021,ND,95599,91837,3762,221,35,1373,,,8,0,01/15/2021 02:46:04 PM,Agree,Not agree
01/25/2020,ND,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Agree,Not agree
09/16/2021,AL,761015,575899,185116,3066,1144,14507,11312,3195,68,24,09/18/2021 12:00:00 AM,Agree,Agree
05/25/2021,AL,542172,418861,123311,280,104,11360,9074,2286,8,2,05/27/2021 12:00:00 AM,Agree,Agree
08/14/2020,NC,144014,142329,1685,1601,77,2517,2512,5,24,0,08/14/2020 12:00:00 AM,Agree,Agree
05/20/2021,NC,986015,845740,140275,1073,262,13352,11777,1575,18,3,05/20/2021 12:00:00 AM,Agree,Agree
01/14/2022,NC,2038043,1711957,326086,35400,5427,20095,17671,2424,28,4,01/14/2022 12:00:00 AM,Agree,Agree
04/02/2021,NC,911816,789689,122127,1869,465,12780,11297,1483,11,2,04/02/2021 12:00:00 AM,Agree,Agree
04/11/2021,NC,926900,801128,125772,1585,358,12877,11380,1497,14,3,04/11/2021 12:00:00 AM,Agree,Agree
02/08/2021,ND,98175,93548,4627,-9,53,1427,,,-1,0,02/09/2021 03:24:29 PM,Agree,Not agree
05/13/2020,ND,1647,1647,0,76,0,40,,,2,0,05/14/2020 05:25:44 PM,Agree,Not agree
08/23/2021,AL,665424,508376,157048,3485,165,12828,10102,2726,57,16,08/25/2021 12:00:00 AM,Agree,Agree
12/20/2020,NC,484856,445691,39165,5658,496,7056,6620,436,64,13,12/20/2020 12:00:00 AM,Agree,Agree
09/24/2021,NC,1372871,1163117,209754,5565,900,16753,14733,2020,76,10,09/24/2021 12:00:00 AM,Agree,Agree
03/13/2020,AL,8,8,0,4,0,1,0,1,0,0,03/15/2020 12:00:00 AM,Agree,Agree
01/19/2021,ND,96222,92275,3947,151,68,1387,,,1,0,01/20/2021 02:44:03 PM,Agree,Not agree
12/19/2020,NC,479198,440529,38669,6432,1089,6992,6569,423,74,11,12/19/2020 12:00:00 AM,Agree,Agree
09/03/2021,ND,119383,108117,11266,452,81,1564,,,0,0,09/04/2021 01:18:29 PM,Agree,Not agree
04/09/2020,ND,269,,,18,,5,,,1,,04/08/2020 04:22:39 PM,Agree,Not agree
02/05/2022,NC,2470242,2081391,388851,0,0,21097,18500,2597,0,0,02/07/2022 02:07:42 PM,Agree,Agree
05/04/2021,ND,108081,99699,8382,169,76,1497,,,3,0,05/05/2021 02:14:20 PM,Agree,Not agree
01/18/2022,NC,2147431,1810493,336938,17315,2084,20231,17785,2446,24,6,01/18/2022 12:00:00 AM,Agree,Agree
09/27/2020,NC,206913,201795,5118,1258,33,3739,3697,42,26,2,09/27/2020 12:00:00 AM,Agree,Agree
11/02/2020,ND,47187,47187,0,1172,0,556,,,16,0,11/03/2020 02:57:05 PM,Agree,Not agree
10/10/2020,ND,27265,27265,0,637,0,339,,,3,0,10/11/2020 01:47:22 PM,Agree,Not agree
06/18/2020,NC,48408,48400,8,1368,0,1270,1270,0,13,0,06/18/2020 12:00:00 AM,Agree,Agree
01/30/2022,NC,2374866,2003445,371421,0,0,20595,18087,2508,0,0,01/31/2022 04:55:36 PM,Agree,Agree
04/29/2020,AL,6964,6795,169,159,4,372,352,20,11,0,05/01/2020 12:00:00 AM,Agree,Agree
04/01/2020,ND,147,,,21,,3,,,0,,03/31/2020 04:22:39 PM,Agree,Not agree
06/23/2021,NC,1003444,858376,145068,489,195,13593,11986,1607,4,0,06/23/2021 12:00:00 AM,Agree,Agree
09/29/2021,NC,1393602,1180301,213301,4455,1029,17076,15011,2065,69,15,09/29/2021 12:00:00 AM,Agree,Agree
01/21/2021,NC,707209,633053,74156,7125,1048,10061,9043,1018,113,22,01/21/2021 12:00:00 AM,Agree,Agree
06/21/2021,AL,546880,421935,124945,178,65,11478,9164,2314,5,0,06/23/2021 12:00:00 AM,Agree,Agree
11/07/2020,AL,201745,172189,29556,1376,104,4733,4049,684,17,2,11/09/2020 12:00:00 AM,Agree,Agree
06/06/2020,ND,2816,2816,0,71,0,72,,,1,0,06/07/2020 02:23:35 PM,Agree,Not agree
11/21/2020,ND,72683,72683,0,1143,0,840,,,6,0,11/22/2020 03:02:23 PM,Agree,Not agree
12/19/2020,ND,90039,87623,2416,251,48,1231,,,0,0,12/20/2020 02:32:33 PM,Agree,Not agree
12/15/2021,ND,168668,138891,29777,415,143,1973,,,5,0,12/16/2021 03:10:47 PM,Agree,Not agree
05/07/2020,NC,13545,13545,0,628,0,551,551,0,12,0,05/07/2020 12:00:00 AM,Agree,Agree
11/25/2021,AL,843116,621164,221952,99,16,16347,12694,3653,6,5,11/27/2021 12:00:00 AM,Agree,Agree
07/28/2021,ND,111486,102021,9465,75,35,1538,,,0,0,07/29/2021 01:49:46 PM,Agree,Not agree
07/14/2021,NC,1014960,866637,148323,1075,342,13685,12069,1616,6,1,07/14/2021 12:00:00 AM,Agree,Agree
02/29/2020,NC,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Agree,Agree
06/10/2020,NC,38426,38420,6,860,0,1160,1160,0,13,0,06/10/2020 12:00:00 AM,Agree,Agree
10/26/2020,AL,184558,158788,25770,1198,369,4477,3839,638,18,3,10/28/2020 12:00:00 AM,Agree,Agree
05/15/2021,ND,109104,100408,8696,47,-3,1504,,,0,0,05/16/2021 01:46:12 PM,Agree,Not agree
09/16/2020,AL,139871,127087,12784,774,130,3764,3284,480,28,5,09/18/2020 12:00:00 AM,Agree,Agree
02/12/2020,NC,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Agree,Agree
07/04/2021,NC,1008220,861755,146465,456,123,13642,12032,1610,2,0,07/04/2021 12:00:00 AM,Agree,Agree
09/23/2021,ND,128552,114064,14488,640,179,1597,,,2,0,09/24/2021 01:56:18 PM,Agree,Not agree
08/04/2021,AL,596478,457244,139234,3791,1006,11877,9453,2424,27,11,08/06/2021 12:00:00 AM,Agree,Agree
01/05/2022,NC,1781636,1496367,285269,23022,4664,19785,17403,2382,33,5,01/05/2022 12:00:00 AM,Agree,Agree
02/08/2020,ND,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Agree,Not agree
02/03/2021,AL,465849,370032,95817,2727,845,9755,7810,1945,56,5,02/05/2021 12:00:00 AM,Agree,Agree
12/01/2021,NC,1533977,1292891,241086,3522,841,18975,16704,2271,13,1,12/01/2021 12:00:00 AM,Agree,Agree
05/23/2020,AL,14301,14070,231,374,2,734,689,45,6,1,05/25/2020 12:00:00 AM,Agree,Agree
07/30/2021,ND,111644,102128,9516,74,14,1539,,,0,0,07/31/2021 01:56:41 PM,Agree,Not agree
08/25/2021,AL,673158,515445,157713,4064,422,12965,10189,2776,59,21,08/27/2021 12:00:00 AM,Agree,Agree
10/21/2020,NC,250627,241111,9516,2080,327,4394,4313,81,33,3,10/21/2020 12:00:00 AM,Agree,Agree
08/21/2020,ND,9736,9736,0,262,0,135,,,3,0,08/22/2020 02:21:09 PM,Agree,Not agree
04/09/2020,NC,3696,3696,0,248,0,81,81,0,9,0,04/09/2020 12:00:00 AM,Agree,Agree
08/23/2020,NC,157778,155517,2261,1517,46,2761,2753,8,29,1,08/23/2020 12:00:00 AM,Agree,Agree
02/17/2021,ND,99034,94069,4965,133,29,1435,,,4,0,02/18/2021 02:43:57 PM,Agree,Not agree
03/17/2021,ND,101403,95546,5857,119,26,1459,,,0,0,03/18/2021 02:01:55 PM,Agree,Not agree
06/24/2020,AL,32836,32444,392,986,3,1243,1150,93,23,4,06/26/2020 12:00:00 AM,Agree,Agree
05/21/2021,NC,987001,846491,140510,986,235,13367,11790,1577,15,2,05/21/2021 12:00:00 AM,Agree,Agree
09/26/2021,NC,1382428,1171370,211058,4249,403,16887,14847,2040,69,6,09/26/2021 12:00:00 AM,Agree,Agree
10/27/2020,ND,39907,39907,0,777,0,488,,,12,0,10/28/2020 01:52:28 PM,Agree,Not agree
07/19/2020,NC,99775,99404,371,1773,5,1786,1784,2,17,0,07/19/2020 12:00:00 AM,Agree,Agree
03/21/2020,NC,208,208,0,56,0,1,1,0,0,0,03/21/2020 12:00:00 AM,Agree,Agree
03/27/2021,NC,901874,782406,119468,1909,475,12709,11238,1471,12,2,03/27/2021 12:00:00 AM,Agree,Agree
09/30/2021,NC,1398687,1184562,214125,5085,824,17134,15063,2071,58,6,09/30/2021 12:00:00 AM,Agree,Agree
08/11/2020,NC,139287,137866,1421,1323,74,2432,2427,5,33,0,08/11/2020 12:00:00 AM,Agree,Agree
07/14/2020,AL,58115,57058,1057,2099,58,1669,1539,130,35,1,07/16/2020 12:00:00 AM,Agree,Agree
02/22/2020,NC,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Agree,Agree
09/11/2021,AL,743924,565464,178460,1847,580,14180,11069,3111,74,14,09/13/2021 12:00:00 AM,Agree,Agree
06/03/2020,AL,18929,18652,277,220,7,919,857,62,16,1,06/05/2020 12:00:00 AM,Agree,Agree
04/03/2021,NC,913552,791063,122489,1736,362,12790,11307,1483,10,0,04/03/2021 12:00:00 AM,Agree,Agree
10/26/2021,AL,824817,611843,212974,7290,6402,16052,12466,3586,21,2,10/28/2021 12:00:00 AM,Agree,Agree
05/20/2021,AL,540999,418071,122928,458,217,11334,9053,2281,8,1,05/22/2021 12:00:00 AM,Agree,Agree
07/03/2021,AL,549621,423754,125867,165,31,11528,9204,2324,5,1,07/05/2021 12:00:00 AM,Agree,Agree
12/01/2020,NC,370335,346898,23437,4339,1116,5897,5668,229,37,8,12/01/2020 12:00:00 AM,Agree,Agree
11/24/2020,NC,344638,324679,19959,4001,705,5620,5430,190,36,4,11/24/2020 12:00:00 AM,Agree,Agree
03/11/2020,AL,3,3,0,3,0,1,0,1,0,0,03/13/2020 12:00:00 AM,Agree,Agree
11/02/2021,AL,830228,614294,215934,622,285,16125,12516,3609,11,3,11/04/2021 12:00:00 AM,Agree,Agree
01/14/2021,NC,661167,594468,66699,7968,1232,9297,8435,862,95,15,01/14/2021 12:00:00 AM,Agree,Agree
09/08/2021,ND,121217,109265,11952,615,177,1571,,,4,0,09/09/2021 02:36:12 PM,Agree,Not agree
01/30/2020,NC,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Agree,Agree
04/16/2021,NC,937029,808759,128270,2339,492,12922,11420,1502,9,3,04/16/2021 12:00:00 AM,Agree,Agree
12/01/2020,AL,254157,212917,41240,3842,710,5411,4567,844,30,3,12/03/2020 12:00:00 AM,Agree,Agree
08/11/2021,ND,112894,102956,9938,150,19,1545,,,2,0,08/12/2021 03:05:21 PM,Agree,Not agree
11/16/2021,NC,1503825,1269293,234532,1698,463,18714,16471,2243,18,3,11/16/2021 12:00:00 AM,Agree,Agree
12/04/2020,NC,387774,361869,25905,6099,735,6022,5772,250,44,10,12/04/2020 12:00:00 AM,Agree,Agree
03/29/2020,ND,98,,,4,,1,,,0,,03/28/2020 04:22:39 PM,Agree,Not agree
09/04/2021,AL,718339,548916,169423,2856,554,13650,10675,2975,74,21,09/06/2021 12:00:00 AM,Agree,Agree
04/30/2020,AL,7171,7000,171,207,2,386,366,20,14,0,05/02/2020 12:00:00 AM,Agree,Agree
05/25/2021,ND,109780,100866,8914,67,12,1509,,,2,0,05/26/2021 01:48:32 PM,Agree,Not agree
11/26/2021,ND,161093,134223,26870,369,225,1877,,,3,0,11/27/2021 02:19:28 PM,Agree,Not agree
11/17/2021,ND,157381,132022,25359,641,213,1838,,,7,0,11/18/2021 04:58:36 PM,Agree,Not agree
09/26/2020,ND,20724,20724,0,344,0,231,,,4,0,09/27/2020 01:39:49 PM,Agree,Not agree
02/04/2022,ND,229271,173580,55691,1184,511,2127,,,6,0,02/05/2022 02:28:34 PM,Agree,Not agree
06/26/2020,AL,34854,34437,417,1021,11,1267,1172,95,13,0,06/28/2020 12:00:00 AM,Agree,Agree
06/20/2020,ND,3251,3251,0,25,0,76,,,0,0,06/21/2020 02:32:57 PM,Agree,Not agree
07/24/2020,NC,109451,108893,558,2237,56,1920,1918,2,31,0,07/24/2020 12:00:00 AM,Agree,Agree
03/28/2021,NC,903377,783563,119814,1503,346,12722,11250,1472,13,1,03/28/2021 12:00:00 AM,Agree,Agree
04/27/2021,NC,956181,823161,133020,1436,446,13058,11537,1521,10,1,04/27/2021 12:00:00 AM,Agree,Agree
07/03/2021,NC,1007764,861422,146342,529,141,13640,12030,1610,5,0,07/03/2021 12:00:00 AM,Agree,Agree
01/30/2022,ND,223362,170320,53042,714,103,2093,,,0,0,01/31/2022 04:55:36 PM,Agree,Not agree
03/17/2020,AL,51,51,0,15,0,3,2,1,1,0,03/19/2020 12:00:00 AM,Agree,Agree
01/03/2022,NC,1742012,1465204,276808,12780,1167,19722,17351,2371,35,4,01/03/2022 12:00:00 AM,Agree,Agree
08/14/2021,ND,113277,103235,10042,52,-12,1545,,,0,0,08/16/2021 12:55:48 PM,Agree,Not agree
06/27/2020,ND,3458,3458,0,37,0,78,,,-9,-9,06/28/2020 02:59:02 PM,Agree,Not agree
05/04/2020,NC,12161,12161,0,239,0,496,496,0,19,0,05/04/2020 12:00:00 AM,Agree,Agree
09/29/2020,ND,21846,21846,0,444,0,246,,,7,0,09/30/2020 02:17:41 PM,Agree,Not agree
10/30/2020,AL,190437,163672,26765,1777,208,4561,3910,651,15,3,11/01/2020 12:00:00 AM,Agree,Agree
05/06/2020,AL,8753,8574,179,248,1,491,468,23,11,0,05/08/2020 12:00:00 AM,Agree,Agree
07/03/2020,ND,3722,3722,0,65,0,89,,,9,9,07/04/2020 03:30:31 PM,Agree,Not agree
03/15/2021,NC,880952,766963,113989,1111,285,12562,11109,1453,14,1,03/15/2021 12:00:00 AM,Agree,Agree
01/09/2021,ND,94716,91196,3520,158,44,1352,,,0,0,01/10/2021 04:10:55 PM,Agree,Not agree
01/18/2021,NC,688106,618194,69912,4182,423,9713,8766,947,85,19,01/18/2021 12:00:00 AM,Agree,Agree
